id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1395528001295687683,1395528001295687683,2021-05-20 18:52:57 CDT,2021-05-20,18:52:57,-0500,942857442685345797,beerich99,Brittany is winded at 8K feet,,"If you stand by and watch someone be subjected to any form of abuse, call your dad, call your mom, you're an enabler, and you're culpable.  No one is proud of you.",en,[],[],[],0,1,12,[],[],https://twitter.com/BeeRich99/status/1395528001295687683,False,,0,,chicago,,,,,,[],,,,
1395523351779725313,1395523351779725313,2021-05-20 18:34:29 CDT,2021-05-20,18:34:29,-0500,583812607,_djvestus,DJ VESTUS,,Lmfao dead ass me and @Pumbas_Dad,en,"[{'screen_name': 'pumbas_dad', 'name': 'jaisun', 'id': '768829826014773248'}]",[],[],0,0,3,[],[],https://twitter.com/_DJVestus/status/1395523351779725313,False,https://twitter.com/madnssxo/status/1395136901565358080,0,,chicago,,,,,,[],,,,
1395521531791527938,1395521531791527938,2021-05-20 18:27:15 CDT,2021-05-20,18:27:15,-0500,97187811,thenotoriouslex,Alexis,,"Is there a dead bird on my terrace? Yes. Am I going to wait for someone with testosterone to come pick it up? Also, yes.",en,[],[],[],1,0,5,[],[],https://twitter.com/TheNotoriousLEX/status/1395521531791527938,False,,0,,chicago,,,,,,[],,,,
1395518327116734467,1395518327116734467,2021-05-20 18:14:31 CDT,2021-05-20,18:14:31,-0500,422669467,fbbonnie,Francesca B,,dead inside caught you look at my ghost,en,[],[],[],0,0,0,[],[],https://twitter.com/fbbonnie/status/1395518327116734467,False,,0,,chicago,,,,,,[],,,,
1395517079567151104,1395517079567151104,2021-05-20 18:09:33 CDT,2021-05-20,18:09:33,-0500,24252468,chicago_police,Chicago Police,,"Officers in the @ChicagoCAPS01 District recovered the weapon below &amp; placed one offender into custody, after responding to a person with a gun.    This is just another example of how our officers continue to run towards danger to protect the residents of #Chicago  #CPDMediaCar  https://t.co/6nFAhjFYgY",en,"[{'screen_name': 'chicagocaps01', 'name': '1st district -  central', 'id': '1428635472'}]",[],['https://pbs.twimg.com/media/E13fYm8XIAgne9s.jpg'],28,32,151,"['chicago', 'cpdmediacar']",[],https://twitter.com/Chicago_Police/status/1395517079567151104,False,,1,https://pbs.twimg.com/media/E13fYm8XIAgne9s.jpg,chicago,,,,,,[],,,,
1395515473308028928,1395515473308028928,2021-05-20 18:03:10 CDT,2021-05-20,18:03:10,-0500,36792279,tinawheat,"Santina Wheat,MD,MPH (she/her)",,Learned today about the death of a patient.  It never gets easier...,en,[],[],[],0,0,1,[],[],https://twitter.com/tinawheat/status/1395515473308028928,False,,0,,chicago,,,,,,[],,,,
1395513473614983168,1395513473614983168,2021-05-20 17:55:14 CDT,2021-05-20,17:55:14,-0500,28094942,miamurdr,ℳ,,Today my therapist told me people usually exude anger when they’re actually very hurt &amp; salty inside. I knew that already tho.,en,[],[],[],1,0,1,[],[],https://twitter.com/MiaMurdR/status/1395513473614983168,False,,0,,chicago,,,,,,[],,,,
1395497394024943618,1395461373623164938,2021-05-20 16:51:20 CDT,2021-05-20,16:51:20,-0500,1217938840834465798,barbersox,White Sox Barber 💈,,@LWilz The giants should’ve actually forfeited to make sure the reds didn’t have their feelings hurt,en,[],[],[],1,0,2,[],[],https://twitter.com/BarberSox/status/1395497394024943618,False,,0,,chicago,,,,,,"[{'screen_name': 'LWilz', 'name': 'Lauren Wilz & Teemu SelÄngie', 'id': '42551782'}]",,,,
1395491374837997571,1395491374837997571,2021-05-20 16:27:25 CDT,2021-05-20,16:27:25,-0500,614483239,milkymarlowe,Carmella Soprano,,To that bill guy from my company whose ass I just kicked in our sales force cloud class kahoot game——- u suck!!!!! Smooches xoxo,en,[],[],[],0,0,1,[],[],https://twitter.com/milkymarlowe/status/1395491374837997571,False,,0,,chicago,,,,,,[],,,,
1395490713954050050,1395490713954050050,2021-05-20 16:24:47 CDT,2021-05-20,16:24:47,-0500,159205507,tonycentrino,FalutheKingdom,,@JoeBudden hurt his friends then got hurt that they were hurt. That’s typical man shit. I’m not excusing it but I honestly don’t think it was calculated. I wish @thisisrory and Mal and @parksmusic could find a way back to friendship. Fuck a pod.,en,"[{'screen_name': 'thisisrory', 'name': 'rory', 'id': '20068522'}, {'screen_name': 'parksmusic', 'name': 'parks', 'id': '27400900'}]",[],[],0,0,2,[],[],https://twitter.com/tonycentrino/status/1395490713954050050,False,,0,,chicago,,,,,,[],,,,
1395486607600390145,1395486607600390145,2021-05-20 16:08:28 CDT,2021-05-20,16:08:28,-0500,452553752,_a1nuk,Nukster,,Phone dead all summer😭😭😭😭,en,[],[],[],0,1,0,[],[],https://twitter.com/_A1Nuk/status/1395486607600390145,False,,0,,chicago,,,,,,[],,,,
1395480614334312453,1395479887666991113,2021-05-20 15:44:39 CDT,2021-05-20,15:44:39,-0500,2649430386,mailmanjack65,Mailman Jack,,@LilYumper @fromthe108 @MrDelicious13 Dead?,en,[],[],[],1,0,1,[],[],https://twitter.com/MailmanJack65/status/1395480614334312453,False,,0,,chicago,,,,,,"[{'screen_name': 'LilYumper', 'name': 'Team Southside Zo: Yumper', 'id': '518241938'}, {'screen_name': 'fromthe108', 'name': 'Section 108', 'id': '4546645175'}, {'screen_name': 'MrDelicious13', 'name': 'BeefLoaf 🥩', 'id': '31049466'}]",,,,
